fips,date,county,state,cases,deaths
1003,3/17/20,DOS DE MAYO,HUANUCO,,NULL
1003,3/18/20,DOS DE MAYO,HUANUCO,,NULL
1003,3/19/20,DOS DE MAYO,HUANUCO,,
1003,3/20/20,DOS DE MAYO,HUANUCO,,
1003,3/21/20,DOS DE MAYO,HUANUCO,,
1003,3/22/20,DOS DE MAYO,HUANUCO,,NULL
1003,3/23/20,DOS DE MAYO,HUANUCO,,
1003,3/24/20,DOS DE MAYO,HUANUCO,,
1003,3/25/20,DOS DE MAYO,HUANUCO,,NULL
1003,3/26/20,DOS DE MAYO,HUANUCO,,
1003,3/27/20,DOS DE MAYO,HUANUCO,,
1003,3/28/20,DOS DE MAYO,HUANUCO,,
1003,3/29/20,DOS DE MAYO,HUANUCO,,
1003,3/30/20,DOS DE MAYO,HUANUCO,,
1003,3/31/20,DOS DE MAYO,HUANUCO,,
1003,4/1/20,DOS DE MAYO,HUANUCO,,
1003,4/2/20,DOS DE MAYO,HUANUCO,,
1003,4/3/20,DOS DE MAYO,HUANUCO,,
1003,4/4/20,DOS DE MAYO,HUANUCO,,
1003,4/5/20,DOS DE MAYO,HUANUCO,,
1003,4/6/20,DOS DE MAYO,HUANUCO,,
1003,4/7/20,DOS DE MAYO,HUANUCO,,
1003,4/8/20,DOS DE MAYO,HUANUCO,,
1003,4/9/20,DOS DE MAYO,HUANUCO,,
1003,4/10/20,DOS DE MAYO,HUANUCO,,
1003,4/11/20,DOS DE MAYO,HUANUCO,,
1003,4/12/20,DOS DE MAYO,HUANUCO,,
1003,4/13/20,DOS DE MAYO,HUANUCO,,
1003,4/14/20,DOS DE MAYO,HUANUCO,,
1003,4/15/20,DOS DE MAYO,HUANUCO,1,
1003,4/16/20,DOS DE MAYO,HUANUCO,1,
1003,4/17/20,DOS DE MAYO,HUANUCO,1,
1003,4/18/20,DOS DE MAYO,HUANUCO,1,
1003,4/19/20,DOS DE MAYO,HUANUCO,1,
1003,4/20/20,DOS DE MAYO,HUANUCO,2,
1003,4/21/20,DOS DE MAYO,HUANUCO,2,
1003,4/22/20,DOS DE MAYO,HUANUCO,2,
1003,4/23/20,DOS DE MAYO,HUANUCO,3,
1003,4/24/20,DOS DE MAYO,HUANUCO,3,
1003,4/25/20,DOS DE MAYO,HUANUCO,3,
1003,4/26/20,DOS DE MAYO,HUANUCO,3,
1003,4/27/20,DOS DE MAYO,HUANUCO,3,
1003,4/28/20,DOS DE MAYO,HUANUCO,4,
1003,4/29/20,DOS DE MAYO,HUANUCO,4,
1003,4/30/20,DOS DE MAYO,HUANUCO,4,
1003,5/1/20,DOS DE MAYO,HUANUCO,4,
1003,5/2/20,DOS DE MAYO,HUANUCO,5,
1003,5/3/20,DOS DE MAYO,HUANUCO,5,
1003,5/4/20,DOS DE MAYO,HUANUCO,5,1
1003,5/5/20,DOS DE MAYO,HUANUCO,5,2
1003,5/6/20,DOS DE MAYO,HUANUCO,5,2
1003,5/7/20,DOS DE MAYO,HUANUCO,5,2
1003,5/8/20,DOS DE MAYO,HUANUCO,5,2
1003,5/9/20,DOS DE MAYO,HUANUCO,5,2
1003,5/10/20,DOS DE MAYO,HUANUCO,6,2
1003,5/11/20,DOS DE MAYO,HUANUCO,8,2
1003,5/12/20,DOS DE MAYO,HUANUCO,8,2
1003,5/13/20,DOS DE MAYO,HUANUCO,8,2
1003,5/14/20,DOS DE MAYO,HUANUCO,8,2
1003,5/15/20,DOS DE MAYO,HUANUCO,8,2
1003,5/16/20,DOS DE MAYO,HUANUCO,8,2
1003,5/17/20,DOS DE MAYO,HUANUCO,8,2
1003,5/18/20,DOS DE MAYO,HUANUCO,8,2
1003,5/19/20,DOS DE MAYO,HUANUCO,8,2
1003,5/20/20,DOS DE MAYO,HUANUCO,9,2
1003,5/21/20,DOS DE MAYO,HUANUCO,9,2
1003,5/22/20,DOS DE MAYO,HUANUCO,9,2
1003,5/23/20,DOS DE MAYO,HUANUCO,9,2
1003,5/24/20,DOS DE MAYO,HUANUCO,9,2
1003,5/25/20,DOS DE MAYO,HUANUCO,9,2
1003,5/26/20,DOS DE MAYO,HUANUCO,9,2
1003,5/27/20,DOS DE MAYO,HUANUCO,9,2
1003,5/28/20,DOS DE MAYO,HUANUCO,9,2
1003,5/29/20,DOS DE MAYO,HUANUCO,9,2
1003,5/30/20,DOS DE MAYO,HUANUCO,9,2
1003,5/31/20,DOS DE MAYO,HUANUCO,10,2
1003,6/1/20,DOS DE MAYO,HUANUCO,10,2
1003,6/2/20,DOS DE MAYO,HUANUCO,10,2
1003,6/3/20,DOS DE MAYO,HUANUCO,10,2
1003,6/4/20,DOS DE MAYO,HUANUCO,10,2
1003,6/5/20,DOS DE MAYO,HUANUCO,12,2
1003,6/6/20,DOS DE MAYO,HUANUCO,12,2
1003,6/7/20,DOS DE MAYO,HUANUCO,12,3
1003,6/8/20,DOS DE MAYO,HUANUCO,12,3
1003,6/9/20,DOS DE MAYO,HUANUCO,12,3
1003,6/10/20,DOS DE MAYO,HUANUCO,12,3
1003,6/11/20,DOS DE MAYO,HUANUCO,13,3
1003,6/12/20,DOS DE MAYO,HUANUCO,14,3
1003,6/13/20,DOS DE MAYO,HUANUCO,16,3
1003,6/14/20,DOS DE MAYO,HUANUCO,17,3
1003,6/15/20,DOS DE MAYO,HUANUCO,17,3
1003,6/16/20,DOS DE MAYO,HUANUCO,17,3
1003,6/17/20,DOS DE MAYO,HUANUCO,18,3
1003,6/18/20,DOS DE MAYO,HUANUCO,18,4
1003,6/19/20,DOS DE MAYO,HUANUCO,18,4
1003,6/20/20,DOS DE MAYO,HUANUCO,18,4
1003,6/21/20,DOS DE MAYO,HUANUCO,18,4
1003,6/22/20,DOS DE MAYO,HUANUCO,19,4
1003,6/23/20,DOS DE MAYO,HUANUCO,19,4
1003,6/24/20,DOS DE MAYO,HUANUCO,19,4
1004,3/6/20,HUACAYBAMBA,HUANUCO,,NULL
1004,3/7/20,HUACAYBAMBA,HUANUCO,,NULL
1004,3/8/20,HUACAYBAMBA,HUANUCO,,NULL
1004,3/9/20,HUACAYBAMBA,HUANUCO,,NULL
1004,3/10/20,HUACAYBAMBA,HUANUCO,,NULL
1004,3/11/20,HUACAYBAMBA,HUANUCO,,NULL
1004,3/12/20,HUACAYBAMBA,HUANUCO,,NULL
1004,3/13/20,HUACAYBAMBA,HUANUCO,,NULL
1004,3/14/20,HUACAYBAMBA,HUANUCO,,NULL
1004,3/15/20,HUACAYBAMBA,HUANUCO,,NULL
1004,3/16/20,HUACAYBAMBA,HUANUCO,,NULL
1004,3/17/20,HUACAYBAMBA,HUANUCO,,NULL
1004,3/18/20,HUACAYBAMBA,HUANUCO,,NULL
1004,3/19/20,HUACAYBAMBA,HUANUCO,,
1004,3/20/20,HUACAYBAMBA,HUANUCO,,
1004,3/21/20,HUACAYBAMBA,HUANUCO,,
1004,3/22/20,HUACAYBAMBA,HUANUCO,,NULL
1004,3/23/20,HUACAYBAMBA,HUANUCO,,
1004,3/24/20,HUACAYBAMBA,HUANUCO,,
1004,3/25/20,HUACAYBAMBA,HUANUCO,,NULL
1004,3/26/20,HUACAYBAMBA,HUANUCO,,
1004,3/27/20,HUACAYBAMBA,HUANUCO,,
1004,3/28/20,HUACAYBAMBA,HUANUCO,,
1004,3/29/20,HUACAYBAMBA,HUANUCO,,
1004,3/30/20,HUACAYBAMBA,HUANUCO,,
1004,3/31/20,HUACAYBAMBA,HUANUCO,,
1004,4/1/20,HUACAYBAMBA,HUANUCO,,
1004,4/2/20,HUACAYBAMBA,HUANUCO,,
1004,4/3/20,HUACAYBAMBA,HUANUCO,,
1004,4/4/20,HUACAYBAMBA,HUANUCO,,
1004,4/5/20,HUACAYBAMBA,HUANUCO,,
1004,4/6/20,HUACAYBAMBA,HUANUCO,,
1004,4/7/20,HUACAYBAMBA,HUANUCO,,
1004,4/8/20,HUACAYBAMBA,HUANUCO,,
1004,4/9/20,HUACAYBAMBA,HUANUCO,,
1004,4/10/20,HUACAYBAMBA,HUANUCO,,
1004,4/11/20,HUACAYBAMBA,HUANUCO,,
1004,4/12/20,HUACAYBAMBA,HUANUCO,,
1004,4/13/20,HUACAYBAMBA,HUANUCO,,
1004,4/14/20,HUACAYBAMBA,HUANUCO,,
1004,4/15/20,HUACAYBAMBA,HUANUCO,,
1004,4/16/20,HUACAYBAMBA,HUANUCO,,
1004,4/17/20,HUACAYBAMBA,HUANUCO,,
1004,4/18/20,HUACAYBAMBA,HUANUCO,,
1004,4/19/20,HUACAYBAMBA,HUANUCO,,
1004,4/20/20,HUACAYBAMBA,HUANUCO,,
1004,4/21/20,HUACAYBAMBA,HUANUCO,,
1004,4/22/20,HUACAYBAMBA,HUANUCO,,
1004,4/23/20,HUACAYBAMBA,HUANUCO,,
1004,4/24/20,HUACAYBAMBA,HUANUCO,,
1004,4/25/20,HUACAYBAMBA,HUANUCO,,
1004,4/26/20,HUACAYBAMBA,HUANUCO,,
1004,4/27/20,HUACAYBAMBA,HUANUCO,,
1004,4/28/20,HUACAYBAMBA,HUANUCO,,
1004,4/29/20,HUACAYBAMBA,HUANUCO,,
1004,4/30/20,HUACAYBAMBA,HUANUCO,,
1004,5/1/20,HUACAYBAMBA,HUANUCO,,
1004,5/2/20,HUACAYBAMBA,HUANUCO,,
1004,5/3/20,HUACAYBAMBA,HUANUCO,,
1004,5/4/20,HUACAYBAMBA,HUANUCO,,
1004,5/5/20,HUACAYBAMBA,HUANUCO,,
1004,5/6/20,HUACAYBAMBA,HUANUCO,,
1004,5/7/20,HUACAYBAMBA,HUANUCO,,
1004,5/8/20,HUACAYBAMBA,HUANUCO,,
1004,5/9/20,HUACAYBAMBA,HUANUCO,,
1004,5/10/20,HUACAYBAMBA,HUANUCO,,
1004,5/11/20,HUACAYBAMBA,HUANUCO,,
1004,5/12/20,HUACAYBAMBA,HUANUCO,,
1004,5/13/20,HUACAYBAMBA,HUANUCO,,
1004,5/14/20,HUACAYBAMBA,HUANUCO,,
1004,5/15/20,HUACAYBAMBA,HUANUCO,,
1004,5/16/20,HUACAYBAMBA,HUANUCO,,
1004,5/17/20,HUACAYBAMBA,HUANUCO,,
1004,5/18/20,HUACAYBAMBA,HUANUCO,,
1004,5/19/20,HUACAYBAMBA,HUANUCO,,
1004,5/20/20,HUACAYBAMBA,HUANUCO,,
1004,5/21/20,HUACAYBAMBA,HUANUCO,,
1004,5/22/20,HUACAYBAMBA,HUANUCO,,
1004,5/23/20,HUACAYBAMBA,HUANUCO,1,
1004,5/24/20,HUACAYBAMBA,HUANUCO,1,
1004,5/25/20,HUACAYBAMBA,HUANUCO,1,
1004,5/26/20,HUACAYBAMBA,HUANUCO,1,
1004,5/27/20,HUACAYBAMBA,HUANUCO,3,
1004,5/28/20,HUACAYBAMBA,HUANUCO,3,1
1004,5/29/20,HUACAYBAMBA,HUANUCO,3,1
1004,5/30/20,HUACAYBAMBA,HUANUCO,3,1
1004,5/31/20,HUACAYBAMBA,HUANUCO,3,1
1004,6/1/20,HUACAYBAMBA,HUANUCO,3,1
1004,6/2/20,HUACAYBAMBA,HUANUCO,3,1
1004,6/3/20,HUACAYBAMBA,HUANUCO,3,1
1004,6/4/20,HUACAYBAMBA,HUANUCO,3,1
1004,6/5/20,HUACAYBAMBA,HUANUCO,3,1
1004,6/6/20,HUACAYBAMBA,HUANUCO,3,1
1004,6/7/20,HUACAYBAMBA,HUANUCO,3,1
1004,6/8/20,HUACAYBAMBA,HUANUCO,3,1
1004,6/9/20,HUACAYBAMBA,HUANUCO,3,1
1004,6/10/20,HUACAYBAMBA,HUANUCO,3,1
1004,6/11/20,HUACAYBAMBA,HUANUCO,3,1
1004,6/12/20,HUACAYBAMBA,HUANUCO,3,1
1004,6/13/20,HUACAYBAMBA,HUANUCO,3,1
1004,6/14/20,HUACAYBAMBA,HUANUCO,3,1
1004,6/15/20,HUACAYBAMBA,HUANUCO,3,1
1004,6/16/20,HUACAYBAMBA,HUANUCO,3,1
1004,6/17/20,HUACAYBAMBA,HUANUCO,3,1
1004,6/18/20,HUACAYBAMBA,HUANUCO,3,1
1004,6/19/20,HUACAYBAMBA,HUANUCO,3,1
1004,6/20/20,HUACAYBAMBA,HUANUCO,3,1
1004,6/21/20,HUACAYBAMBA,HUANUCO,3,1
1004,6/22/20,HUACAYBAMBA,HUANUCO,3,1
1004,6/23/20,HUACAYBAMBA,HUANUCO,3,1
1004,6/24/20,HUACAYBAMBA,HUANUCO,3,1
1005,3/6/20,HUAMALIES,HUANUCO,,NULL
1005,3/7/20,HUAMALIES,HUANUCO,,NULL
1005,3/8/20,HUAMALIES,HUANUCO,,NULL
1005,3/9/20,HUAMALIES,HUANUCO,,NULL
1005,3/10/20,HUAMALIES,HUANUCO,,NULL
1005,3/11/20,HUAMALIES,HUANUCO,,NULL
1005,3/12/20,HUAMALIES,HUANUCO,,NULL
1005,3/13/20,HUAMALIES,HUANUCO,,NULL
1005,3/14/20,HUAMALIES,HUANUCO,,NULL
1005,3/15/20,HUAMALIES,HUANUCO,,NULL
1005,3/16/20,HUAMALIES,HUANUCO,,NULL
1005,3/17/20,HUAMALIES,HUANUCO,,NULL
1005,3/18/20,HUAMALIES,HUANUCO,,NULL
1005,3/19/20,HUAMALIES,HUANUCO,,
1005,3/20/20,HUAMALIES,HUANUCO,,
1005,3/21/20,HUAMALIES,HUANUCO,,
1005,3/22/20,HUAMALIES,HUANUCO,,NULL
1005,3/23/20,HUAMALIES,HUANUCO,,
1005,3/24/20,HUAMALIES,HUANUCO,,
1005,3/25/20,HUAMALIES,HUANUCO,,NULL
1005,3/26/20,HUAMALIES,HUANUCO,,
1005,3/27/20,HUAMALIES,HUANUCO,,
1005,3/28/20,HUAMALIES,HUANUCO,,
1005,3/29/20,HUAMALIES,HUANUCO,,
1005,3/30/20,HUAMALIES,HUANUCO,,
1005,3/31/20,HUAMALIES,HUANUCO,,
1005,4/1/20,HUAMALIES,HUANUCO,,
1005,4/2/20,HUAMALIES,HUANUCO,,
1005,4/3/20,HUAMALIES,HUANUCO,,
1005,4/4/20,HUAMALIES,HUANUCO,,
1005,4/5/20,HUAMALIES,HUANUCO,,
1005,4/6/20,HUAMALIES,HUANUCO,,
1005,4/7/20,HUAMALIES,HUANUCO,,
1005,4/8/20,HUAMALIES,HUANUCO,,
1005,4/9/20,HUAMALIES,HUANUCO,,
1005,4/10/20,HUAMALIES,HUANUCO,,
1005,4/11/20,HUAMALIES,HUANUCO,1,
1005,4/12/20,HUAMALIES,HUANUCO,1,
1005,4/13/20,HUAMALIES,HUANUCO,4,
1005,4/14/20,HUAMALIES,HUANUCO,9,
1005,4/15/20,HUAMALIES,HUANUCO,18,
1005,4/16/20,HUAMALIES,HUANUCO,19,
1005,4/17/20,HUAMALIES,HUANUCO,34,
1005,4/18/20,HUAMALIES,HUANUCO,34,
1005,4/19/20,HUAMALIES,HUANUCO,34,
1005,4/20/20,HUAMALIES,HUANUCO,34,
1005,4/21/20,HUAMALIES,HUANUCO,36,
1005,4/22/20,HUAMALIES,HUANUCO,38,
1005,4/23/20,HUAMALIES,HUANUCO,42,
1005,4/24/20,HUAMALIES,HUANUCO,42,
1005,4/25/20,HUAMALIES,HUANUCO,45,
1005,4/26/20,HUAMALIES,HUANUCO,45,
1005,4/27/20,HUAMALIES,HUANUCO,52,
1005,4/28/20,HUAMALIES,HUANUCO,61,
1005,4/29/20,HUAMALIES,HUANUCO,62,
1005,4/30/20,HUAMALIES,HUANUCO,64,
1005,5/1/20,HUAMALIES,HUANUCO,64,
1005,5/2/20,HUAMALIES,HUANUCO,64,
1005,5/3/20,HUAMALIES,HUANUCO,64,
1005,5/4/20,HUAMALIES,HUANUCO,67,
1005,5/5/20,HUAMALIES,HUANUCO,67,
1005,5/6/20,HUAMALIES,HUANUCO,69,
1005,5/7/20,HUAMALIES,HUANUCO,69,
1005,5/8/20,HUAMALIES,HUANUCO,70,
1005,5/9/20,HUAMALIES,HUANUCO,70,
1005,5/10/20,HUAMALIES,HUANUCO,70,
1005,5/11/20,HUAMALIES,HUANUCO,71,
1005,5/12/20,HUAMALIES,HUANUCO,71,
1005,5/13/20,HUAMALIES,HUANUCO,76,
1005,5/14/20,HUAMALIES,HUANUCO,78,
1005,5/15/20,HUAMALIES,HUANUCO,80,
1005,5/16/20,HUAMALIES,HUANUCO,84,
1005,5/17/20,HUAMALIES,HUANUCO,85,
1005,5/18/20,HUAMALIES,HUANUCO,85,
1005,5/19/20,HUAMALIES,HUANUCO,85,
1005,5/20/20,HUAMALIES,HUANUCO,85,
1005,5/21/20,HUAMALIES,HUANUCO,85,
1005,5/22/20,HUAMALIES,HUANUCO,94,
1005,5/23/20,HUAMALIES,HUANUCO,94,
1005,5/24/20,HUAMALIES,HUANUCO,98,
1005,5/25/20,HUAMALIES,HUANUCO,103,
1005,5/26/20,HUAMALIES,HUANUCO,104,
1005,5/27/20,HUAMALIES,HUANUCO,105,
1005,5/28/20,HUAMALIES,HUANUCO,108,
1005,5/29/20,HUAMALIES,HUANUCO,109,
1005,5/30/20,HUAMALIES,HUANUCO,110,1
1005,5/31/20,HUAMALIES,HUANUCO,110,1
1005,6/1/20,HUAMALIES,HUANUCO,111,1
1005,6/2/20,HUAMALIES,HUANUCO,112,1
1005,6/3/20,HUAMALIES,HUANUCO,112,1
1005,6/4/20,HUAMALIES,HUANUCO,112,1
1005,6/5/20,HUAMALIES,HUANUCO,120,1
1005,6/6/20,HUAMALIES,HUANUCO,120,1
1005,6/7/20,HUAMALIES,HUANUCO,120,1
1005,6/8/20,HUAMALIES,HUANUCO,120,1
1005,6/9/20,HUAMALIES,HUANUCO,120,1
1005,6/10/20,HUAMALIES,HUANUCO,121,1
1005,6/11/20,HUAMALIES,HUANUCO,121,1
1005,6/12/20,HUAMALIES,HUANUCO,121,1
1005,6/13/20,HUAMALIES,HUANUCO,121,1
1005,6/14/20,HUAMALIES,HUANUCO,121,1
1005,6/15/20,HUAMALIES,HUANUCO,121,1
1005,6/16/20,HUAMALIES,HUANUCO,122,1
1005,6/17/20,HUAMALIES,HUANUCO,122,1
1005,6/18/20,HUAMALIES,HUANUCO,122,1
1005,6/19/20,HUAMALIES,HUANUCO,123,1
1005,6/20/20,HUAMALIES,HUANUCO,123,1
1005,6/21/20,HUAMALIES,HUANUCO,124,1
1005,6/22/20,HUAMALIES,HUANUCO,124,1
1005,6/23/20,HUAMALIES,HUANUCO,124,1
1005,6/24/20,HUAMALIES,HUANUCO,124,1
1006,3/6/20,LEONCIO PRADO,HUANUCO,,NULL
1006,3/7/20,LEONCIO PRADO,HUANUCO,,NULL
1006,3/8/20,LEONCIO PRADO,HUANUCO,,NULL
1006,3/9/20,LEONCIO PRADO,HUANUCO,,NULL
1006,3/10/20,LEONCIO PRADO,HUANUCO,,NULL
1006,3/11/20,LEONCIO PRADO,HUANUCO,,NULL
1006,3/12/20,LEONCIO PRADO,HUANUCO,,NULL
1006,3/13/20,LEONCIO PRADO,HUANUCO,,NULL
1006,3/14/20,LEONCIO PRADO,HUANUCO,,NULL
1006,3/15/20,LEONCIO PRADO,HUANUCO,,NULL
1006,3/16/20,LEONCIO PRADO,HUANUCO,,NULL
1006,3/17/20,LEONCIO PRADO,HUANUCO,,NULL
1006,3/18/20,LEONCIO PRADO,HUANUCO,,NULL
1006,3/19/20,LEONCIO PRADO,HUANUCO,,
1006,3/20/20,LEONCIO PRADO,HUANUCO,,
1006,3/21/20,LEONCIO PRADO,HUANUCO,,
1006,3/22/20,LEONCIO PRADO,HUANUCO,,NULL
1006,3/23/20,LEONCIO PRADO,HUANUCO,,
1006,3/24/20,LEONCIO PRADO,HUANUCO,,
1006,3/25/20,LEONCIO PRADO,HUANUCO,,NULL
1006,3/26/20,LEONCIO PRADO,HUANUCO,,
1006,3/27/20,LEONCIO PRADO,HUANUCO,,
1006,3/28/20,LEONCIO PRADO,HUANUCO,,
1006,3/29/20,LEONCIO PRADO,HUANUCO,,
1006,3/30/20,LEONCIO PRADO,HUANUCO,,
1006,3/31/20,LEONCIO PRADO,HUANUCO,,
1006,4/1/20,LEONCIO PRADO,HUANUCO,,
1006,4/2/20,LEONCIO PRADO,HUANUCO,,
1006,4/3/20,LEONCIO PRADO,HUANUCO,,
1006,4/4/20,LEONCIO PRADO,HUANUCO,,
1006,4/5/20,LEONCIO PRADO,HUANUCO,,
1006,4/6/20,LEONCIO PRADO,HUANUCO,,
1006,4/7/20,LEONCIO PRADO,HUANUCO,,
1006,4/8/20,LEONCIO PRADO,HUANUCO,,
1006,4/9/20,LEONCIO PRADO,HUANUCO,,
1006,4/10/20,LEONCIO PRADO,HUANUCO,,
1006,4/11/20,LEONCIO PRADO,HUANUCO,,
1006,4/12/20,LEONCIO PRADO,HUANUCO,1,
1006,4/13/20,LEONCIO PRADO,HUANUCO,1,
1006,4/14/20,LEONCIO PRADO,HUANUCO,1,
1006,4/15/20,LEONCIO PRADO,HUANUCO,1,
1006,4/16/20,LEONCIO PRADO,HUANUCO,1,
1006,4/17/20,LEONCIO PRADO,HUANUCO,1,
1006,4/18/20,LEONCIO PRADO,HUANUCO,2,
1006,4/19/20,LEONCIO PRADO,HUANUCO,2,
1006,4/20/20,LEONCIO PRADO,HUANUCO,2,
1006,4/21/20,LEONCIO PRADO,HUANUCO,2,
1006,4/22/20,LEONCIO PRADO,HUANUCO,2,
1006,4/23/20,LEONCIO PRADO,HUANUCO,2,
1006,4/24/20,LEONCIO PRADO,HUANUCO,2,
1006,4/25/20,LEONCIO PRADO,HUANUCO,9,
1006,4/26/20,LEONCIO PRADO,HUANUCO,9,
1006,4/27/20,LEONCIO PRADO,HUANUCO,9,
1006,4/28/20,LEONCIO PRADO,HUANUCO,9,
1006,4/29/20,LEONCIO PRADO,HUANUCO,9,
1006,4/30/20,LEONCIO PRADO,HUANUCO,20,1
1006,5/1/20,LEONCIO PRADO,HUANUCO,20,1
1006,5/2/20,LEONCIO PRADO,HUANUCO,20,1
1006,5/3/20,LEONCIO PRADO,HUANUCO,20,1
1006,5/4/20,LEONCIO PRADO,HUANUCO,20,1
1006,5/5/20,LEONCIO PRADO,HUANUCO,21,1
1006,5/6/20,LEONCIO PRADO,HUANUCO,22,1
1006,5/7/20,LEONCIO PRADO,HUANUCO,29,1
1006,5/8/20,LEONCIO PRADO,HUANUCO,29,1
1006,5/9/20,LEONCIO PRADO,HUANUCO,40,1
1006,5/10/20,LEONCIO PRADO,HUANUCO,40,1
1006,5/11/20,LEONCIO PRADO,HUANUCO,41,1
1006,5/12/20,LEONCIO PRADO,HUANUCO,42,1
1006,5/13/20,LEONCIO PRADO,HUANUCO,42,1
1006,5/14/20,LEONCIO PRADO,HUANUCO,43,1
1006,5/15/20,LEONCIO PRADO,HUANUCO,44,1
1006,5/16/20,LEONCIO PRADO,HUANUCO,44,1
1006,5/17/20,LEONCIO PRADO,HUANUCO,44,1
1006,5/18/20,LEONCIO PRADO,HUANUCO,45,1
1006,5/19/20,LEONCIO PRADO,HUANUCO,46,1
1006,5/20/20,LEONCIO PRADO,HUANUCO,47,1
1006,5/21/20,LEONCIO PRADO,HUANUCO,49,1
1006,5/22/20,LEONCIO PRADO,HUANUCO,52,1
1006,5/23/20,LEONCIO PRADO,HUANUCO,52,1
1006,5/24/20,LEONCIO PRADO,HUANUCO,52,1
1006,5/25/20,LEONCIO PRADO,HUANUCO,52,1
1006,5/26/20,LEONCIO PRADO,HUANUCO,53,1
1006,5/27/20,LEONCIO PRADO,HUANUCO,58,1
1006,5/28/20,LEONCIO PRADO,HUANUCO,58,1
1006,5/29/20,LEONCIO PRADO,HUANUCO,60,1
1006,5/30/20,LEONCIO PRADO,HUANUCO,60,2
1006,5/31/20,LEONCIO PRADO,HUANUCO,60,2
1006,6/1/20,LEONCIO PRADO,HUANUCO,62,2
1006,6/2/20,LEONCIO PRADO,HUANUCO,67,2
1006,6/3/20,LEONCIO PRADO,HUANUCO,69,2
1006,6/4/20,LEONCIO PRADO,HUANUCO,92,2
1006,6/5/20,LEONCIO PRADO,HUANUCO,96,2
1006,6/6/20,LEONCIO PRADO,HUANUCO,96,2
1006,6/7/20,LEONCIO PRADO,HUANUCO,96,2
1006,6/8/20,LEONCIO PRADO,HUANUCO,106,2
1006,6/9/20,LEONCIO PRADO,HUANUCO,107,3
1006,6/10/20,LEONCIO PRADO,HUANUCO,109,4
1006,6/11/20,LEONCIO PRADO,HUANUCO,116,5
1006,6/12/20,LEONCIO PRADO,HUANUCO,118,6
1006,6/13/20,LEONCIO PRADO,HUANUCO,120,7
1006,6/14/20,LEONCIO PRADO,HUANUCO,122,8
1006,6/15/20,LEONCIO PRADO,HUANUCO,130,9
1006,6/16/20,LEONCIO PRADO,HUANUCO,130,10
1006,6/17/20,LEONCIO PRADO,HUANUCO,134,10
1006,6/18/20,LEONCIO PRADO,HUANUCO,148,11
1006,6/19/20,LEONCIO PRADO,HUANUCO,154,12
1006,6/20/20,LEONCIO PRADO,HUANUCO,157,12
1006,6/21/20,LEONCIO PRADO,HUANUCO,157,14
1006,6/22/20,LEONCIO PRADO,HUANUCO,160,15
1006,6/23/20,LEONCIO PRADO,HUANUCO,162,15
1006,6/24/20,LEONCIO PRADO,HUANUCO,162,17
1008,3/6/20,PACHITEA,HUANUCO,,NULL
1008,3/7/20,PACHITEA,HUANUCO,,NULL
1008,3/8/20,PACHITEA,HUANUCO,,NULL
1008,3/9/20,PACHITEA,HUANUCO,,NULL
1008,3/10/20,PACHITEA,HUANUCO,,NULL
1008,3/11/20,PACHITEA,HUANUCO,,NULL
1008,3/12/20,PACHITEA,HUANUCO,,NULL
1008,3/13/20,PACHITEA,HUANUCO,,NULL
1008,3/14/20,PACHITEA,HUANUCO,,NULL
1008,3/15/20,PACHITEA,HUANUCO,,NULL
1008,3/16/20,PACHITEA,HUANUCO,,NULL
1008,3/17/20,PACHITEA,HUANUCO,,NULL
1008,3/18/20,PACHITEA,HUANUCO,,NULL
1008,3/19/20,PACHITEA,HUANUCO,,
1008,3/20/20,PACHITEA,HUANUCO,,
1008,3/21/20,PACHITEA,HUANUCO,,
1008,3/22/20,PACHITEA,HUANUCO,,NULL
1008,3/23/20,PACHITEA,HUANUCO,,
1008,3/24/20,PACHITEA,HUANUCO,,
1008,3/25/20,PACHITEA,HUANUCO,,NULL
1008,3/26/20,PACHITEA,HUANUCO,,
1008,3/27/20,PACHITEA,HUANUCO,,
1008,3/28/20,PACHITEA,HUANUCO,,
1008,3/29/20,PACHITEA,HUANUCO,,
1008,3/30/20,PACHITEA,HUANUCO,,
1008,3/31/20,PACHITEA,HUANUCO,,
1008,4/1/20,PACHITEA,HUANUCO,,
1008,4/2/20,PACHITEA,HUANUCO,,
1008,4/3/20,PACHITEA,HUANUCO,,
1008,4/4/20,PACHITEA,HUANUCO,,
1008,4/5/20,PACHITEA,HUANUCO,,
1008,4/6/20,PACHITEA,HUANUCO,,
1008,4/7/20,PACHITEA,HUANUCO,,
1008,4/8/20,PACHITEA,HUANUCO,,
1008,4/9/20,PACHITEA,HUANUCO,,
1008,4/10/20,PACHITEA,HUANUCO,,
1008,4/11/20,PACHITEA,HUANUCO,,
1008,4/12/20,PACHITEA,HUANUCO,,
1008,4/13/20,PACHITEA,HUANUCO,,
1008,4/14/20,PACHITEA,HUANUCO,,
1008,4/15/20,PACHITEA,HUANUCO,,
1008,4/16/20,PACHITEA,HUANUCO,,
1008,4/17/20,PACHITEA,HUANUCO,,
1008,4/18/20,PACHITEA,HUANUCO,,
1008,4/19/20,PACHITEA,HUANUCO,,
1008,4/20/20,PACHITEA,HUANUCO,,
1008,4/21/20,PACHITEA,HUANUCO,,
1008,4/22/20,PACHITEA,HUANUCO,,
1008,4/23/20,PACHITEA,HUANUCO,2,
1008,4/24/20,PACHITEA,HUANUCO,6,
