fips,date,state,cases,deaths
16,5/6/20,LORETO,2110,165
16,5/7/20,LORETO,2186,171
16,5/8/20,LORETO,2312,179
16,5/9/20,LORETO,2417,185
16,5/10/20,LORETO,2468,188
16,5/11/20,LORETO,2647,194
16,5/12/20,LORETO,2763,195
16,5/13/20,LORETO,2916,196
16,5/14/20,LORETO,3046,199
16,5/15/20,LORETO,3279,201
16,5/16/20,LORETO,3433,202
16,5/17/20,LORETO,3495,206
16,5/18/20,LORETO,3660,209
16,5/19/20,LORETO,3899,213
16,5/20/20,LORETO,4094,215
16,5/21/20,LORETO,4295,222
16,5/22/20,LORETO,4444,225
16,5/23/20,LORETO,4585,228
16,5/24/20,LORETO,4674,228
16,5/25/20,LORETO,4771,228
16,5/26/20,LORETO,4935,228
16,5/27/20,LORETO,5063,229
16,5/28/20,LORETO,5133,233
16,5/29/20,LORETO,5311,235
16,5/30/20,LORETO,5411,236
16,5/31/20,LORETO,5723,237
16,6/1/20,LORETO,5854,239
16,6/2/20,LORETO,5971,240
16,6/3/20,LORETO,6024,240
16,6/4/20,LORETO,6154,240
16,6/5/20,LORETO,6413,243
16,6/6/20,LORETO,6564,245
16,6/7/20,LORETO,6576,247
16,6/8/20,LORETO,6717,248
16,6/9/20,LORETO,6782,249
16,6/10/20,LORETO,6952,251
16,6/11/20,LORETO,7136,251
16,6/12/20,LORETO,7309,255
16,6/13/20,LORETO,7464,256
16,6/14/20,LORETO,7477,256
16,6/15/20,LORETO,7537,258
16,6/16/20,LORETO,7591,260
16,6/17/20,LORETO,7650,260
16,6/18/20,LORETO,7778,263
16,6/19/20,LORETO,7896,265
16,6/20/20,LORETO,7973,268
16,6/21/20,LORETO,7986,269
16,6/22/20,LORETO,8182,269
16,6/23/20,LORETO,8285,271
16,6/24/20,LORETO,8288,273
17,3/19/20,MADRE DE DIOS,1,
17,3/20/20,MADRE DE DIOS,1,
17,3/21/20,MADRE DE DIOS,1,
17,3/23/20,MADRE DE DIOS,1,
17,3/24/20,MADRE DE DIOS,1,
17,3/26/20,MADRE DE DIOS,1,
17,3/27/20,MADRE DE DIOS,1,
17,3/28/20,MADRE DE DIOS,1,
17,3/29/20,MADRE DE DIOS,1,
17,3/30/20,MADRE DE DIOS,1,
17,3/31/20,MADRE DE DIOS,1,
17,4/1/20,MADRE DE DIOS,2,
17,4/2/20,MADRE DE DIOS,2,
17,4/3/20,MADRE DE DIOS,2,
17,4/4/20,MADRE DE DIOS,2,
17,4/5/20,MADRE DE DIOS,2,
17,4/6/20,MADRE DE DIOS,2,
17,4/7/20,MADRE DE DIOS,2,
17,4/8/20,MADRE DE DIOS,4,
17,4/9/20,MADRE DE DIOS,5,
17,4/10/20,MADRE DE DIOS,5,
17,4/11/20,MADRE DE DIOS,19,
17,4/12/20,MADRE DE DIOS,32,
17,4/13/20,MADRE DE DIOS,36,
17,4/14/20,MADRE DE DIOS,40,
17,4/15/20,MADRE DE DIOS,46,
17,4/16/20,MADRE DE DIOS,52,
17,4/17/20,MADRE DE DIOS,57,
17,4/18/20,MADRE DE DIOS,61,
17,4/19/20,MADRE DE DIOS,61,
17,4/20/20,MADRE DE DIOS,66,
17,4/21/20,MADRE DE DIOS,71,
17,4/22/20,MADRE DE DIOS,84,
17,4/23/20,MADRE DE DIOS,86,
17,4/24/20,MADRE DE DIOS,89,
17,4/25/20,MADRE DE DIOS,96,1
17,4/26/20,MADRE DE DIOS,97,1
17,4/27/20,MADRE DE DIOS,106,1
17,4/28/20,MADRE DE DIOS,109,1
17,4/29/20,MADRE DE DIOS,117,1
17,4/30/20,MADRE DE DIOS,120,1
17,5/1/20,MADRE DE DIOS,122,1
17,5/2/20,MADRE DE DIOS,125,1
17,5/3/20,MADRE DE DIOS,125,1
17,5/4/20,MADRE DE DIOS,130,1
17,5/5/20,MADRE DE DIOS,134,1
17,5/6/20,MADRE DE DIOS,140,2
17,5/7/20,MADRE DE DIOS,142,2
17,5/8/20,MADRE DE DIOS,147,2
17,5/9/20,MADRE DE DIOS,160,3
17,5/10/20,MADRE DE DIOS,160,3
17,5/11/20,MADRE DE DIOS,176,3
17,5/12/20,MADRE DE DIOS,187,3
17,5/13/20,MADRE DE DIOS,201,3
17,5/14/20,MADRE DE DIOS,209,3
17,5/15/20,MADRE DE DIOS,213,4
17,5/16/20,MADRE DE DIOS,232,4
17,5/17/20,MADRE DE DIOS,232,4
17,5/18/20,MADRE DE DIOS,249,4
17,5/19/20,MADRE DE DIOS,258,4
17,5/20/20,MADRE DE DIOS,263,6
17,5/21/20,MADRE DE DIOS,273,6
17,5/22/20,MADRE DE DIOS,313,6
17,5/23/20,MADRE DE DIOS,339,6
17,5/24/20,MADRE DE DIOS,339,6
17,5/25/20,MADRE DE DIOS,378,6
17,5/26/20,MADRE DE DIOS,399,6
17,5/27/20,MADRE DE DIOS,426,6
17,5/28/20,MADRE DE DIOS,479,6
17,5/29/20,MADRE DE DIOS,531,6
17,5/30/20,MADRE DE DIOS,554,6
17,5/31/20,MADRE DE DIOS,555,6
17,6/1/20,MADRE DE DIOS,590,6
17,6/2/20,MADRE DE DIOS,614,6
17,6/3/20,MADRE DE DIOS,647,8
17,6/4/20,MADRE DE DIOS,737,10
17,6/5/20,MADRE DE DIOS,763,11
17,6/6/20,MADRE DE DIOS,786,11
17,6/7/20,MADRE DE DIOS,794,11
17,6/8/20,MADRE DE DIOS,850,12
17,6/9/20,MADRE DE DIOS,889,13
17,6/10/20,MADRE DE DIOS,952,15
17,6/11/20,MADRE DE DIOS,982,15
17,6/12/20,MADRE DE DIOS,1016,16
17,6/13/20,MADRE DE DIOS,1055,18
17,6/14/20,MADRE DE DIOS,1061,19
17,6/15/20,MADRE DE DIOS,1122,19
17,6/16/20,MADRE DE DIOS,1227,19
17,6/17/20,MADRE DE DIOS,1270,20
17,6/18/20,MADRE DE DIOS,1294,21
17,6/19/20,MADRE DE DIOS,1356,22
17,6/20/20,MADRE DE DIOS,1384,23
17,6/21/20,MADRE DE DIOS,1389,24
17,6/22/20,MADRE DE DIOS,1421,24
17,6/23/20,MADRE DE DIOS,1462,24
17,6/24/20,MADRE DE DIOS,1464,25
18,3/19/20,MOQUEGUA,,
18,3/20/20,MOQUEGUA,,
18,3/21/20,MOQUEGUA,,
18,3/23/20,MOQUEGUA,,
18,3/24/20,MOQUEGUA,,
18,3/26/20,MOQUEGUA,,
18,3/27/20,MOQUEGUA,,
18,3/28/20,MOQUEGUA,,
18,3/29/20,MOQUEGUA,,
18,3/30/20,MOQUEGUA,,
18,3/31/20,MOQUEGUA,,
18,4/1/20,MOQUEGUA,,
18,4/2/20,MOQUEGUA,,
18,4/3/20,MOQUEGUA,,
18,4/4/20,MOQUEGUA,1,
18,4/5/20,MOQUEGUA,1,
18,4/6/20,MOQUEGUA,2,
18,4/7/20,MOQUEGUA,2,
18,4/8/20,MOQUEGUA,3,
18,4/9/20,MOQUEGUA,3,
18,4/10/20,MOQUEGUA,7,
18,4/11/20,MOQUEGUA,10,
18,4/12/20,MOQUEGUA,10,
18,4/13/20,MOQUEGUA,12,
18,4/14/20,MOQUEGUA,18,
18,4/15/20,MOQUEGUA,22,
18,4/16/20,MOQUEGUA,27,
18,4/17/20,MOQUEGUA,32,
18,4/18/20,MOQUEGUA,32,
18,4/19/20,MOQUEGUA,33,
18,4/20/20,MOQUEGUA,42,
18,4/21/20,MOQUEGUA,50,
18,4/22/20,MOQUEGUA,54,
18,4/23/20,MOQUEGUA,61,
18,4/24/20,MOQUEGUA,77,
18,4/25/20,MOQUEGUA,96,
18,4/26/20,MOQUEGUA,102,
18,4/27/20,MOQUEGUA,105,
18,4/28/20,MOQUEGUA,117,
18,4/29/20,MOQUEGUA,139,
18,4/30/20,MOQUEGUA,149,
18,5/1/20,MOQUEGUA,161,
18,5/2/20,MOQUEGUA,167,
18,5/3/20,MOQUEGUA,167,
18,5/4/20,MOQUEGUA,183,
18,5/5/20,MOQUEGUA,197,
18,5/6/20,MOQUEGUA,202,
18,5/7/20,MOQUEGUA,206,
18,5/8/20,MOQUEGUA,231,
18,5/9/20,MOQUEGUA,233,
18,5/10/20,MOQUEGUA,233,
18,5/11/20,MOQUEGUA,238,
18,5/12/20,MOQUEGUA,240,
18,5/13/20,MOQUEGUA,252,
18,5/14/20,MOQUEGUA,261,
18,5/15/20,MOQUEGUA,262,
18,5/16/20,MOQUEGUA,275,
18,5/17/20,MOQUEGUA,276,
18,5/18/20,MOQUEGUA,287,
18,5/19/20,MOQUEGUA,332,
18,5/20/20,MOQUEGUA,396,
18,5/21/20,MOQUEGUA,445,1
18,5/22/20,MOQUEGUA,505,1
18,5/23/20,MOQUEGUA,540,1
18,5/24/20,MOQUEGUA,558,1
18,5/25/20,MOQUEGUA,590,2
18,5/26/20,MOQUEGUA,617,2
18,5/27/20,MOQUEGUA,656,2
18,5/28/20,MOQUEGUA,673,2
18,5/29/20,MOQUEGUA,687,2
18,5/30/20,MOQUEGUA,698,2
18,5/31/20,MOQUEGUA,699,2
18,6/1/20,MOQUEGUA,707,2
18,6/2/20,MOQUEGUA,716,2
18,6/3/20,MOQUEGUA,730,2
18,6/4/20,MOQUEGUA,752,2
18,6/5/20,MOQUEGUA,757,2
18,6/6/20,MOQUEGUA,759,3
18,6/7/20,MOQUEGUA,761,4
18,6/8/20,MOQUEGUA,766,4
18,6/9/20,MOQUEGUA,770,5
18,6/10/20,MOQUEGUA,774,5
18,6/11/20,MOQUEGUA,784,6
18,6/12/20,MOQUEGUA,793,6
18,6/13/20,MOQUEGUA,806,6
18,6/14/20,MOQUEGUA,809,6
18,6/15/20,MOQUEGUA,816,6
18,6/16/20,MOQUEGUA,820,6
18,6/17/20,MOQUEGUA,822,7
18,6/18/20,MOQUEGUA,827,8
18,6/19/20,MOQUEGUA,834,8
18,6/20/20,MOQUEGUA,845,9
18,6/21/20,MOQUEGUA,849,9
18,6/22/20,MOQUEGUA,853,9
18,6/23/20,MOQUEGUA,864,9
18,6/24/20,MOQUEGUA,868,10
19,3/19/20,PASCO,,
19,3/20/20,PASCO,,
19,3/21/20,PASCO,,
19,3/23/20,PASCO,,
19,3/24/20,PASCO,,
19,3/26/20,PASCO,1,
19,3/27/20,PASCO,1,
19,3/28/20,PASCO,1,
19,3/29/20,PASCO,1,
19,3/30/20,PASCO,1,
19,3/31/20,PASCO,1,
19,4/1/20,PASCO,1,
19,4/2/20,PASCO,1,
19,4/3/20,PASCO,2,
19,4/4/20,PASCO,3,
19,4/5/20,PASCO,5,
19,4/6/20,PASCO,5,
19,4/7/20,PASCO,5,
19,4/8/20,PASCO,5,
19,4/9/20,PASCO,10,
19,4/10/20,PASCO,11,
19,4/11/20,PASCO,13,
19,4/12/20,PASCO,13,
19,4/13/20,PASCO,13,
19,4/14/20,PASCO,13,
19,4/15/20,PASCO,13,
19,4/16/20,PASCO,16,
19,4/17/20,PASCO,18,1
19,4/18/20,PASCO,28,1
19,4/19/20,PASCO,30,1
19,4/20/20,PASCO,43,1
19,4/21/20,PASCO,54,1
19,4/22/20,PASCO,56,1
19,4/23/20,PASCO,60,1
19,4/24/20,PASCO,63,1
19,4/25/20,PASCO,71,1
19,4/26/20,PASCO,76,1
19,4/27/20,PASCO,88,1
19,4/28/20,PASCO,93,1
19,4/29/20,PASCO,106,1
19,4/30/20,PASCO,107,1
19,5/1/20,PASCO,112,2
19,5/2/20,PASCO,121,3
19,5/3/20,PASCO,123,3
19,5/4/20,PASCO,143,3
19,5/5/20,PASCO,150,3
19,5/6/20,PASCO,159,4
19,5/7/20,PASCO,165,4
19,5/8/20,PASCO,167,4
19,5/9/20,PASCO,173,4
19,5/10/20,PASCO,175,4
19,5/11/20,PASCO,178,4
19,5/12/20,PASCO,187,4
19,5/13/20,PASCO,194,4
19,5/14/20,PASCO,206,4
19,5/15/20,PASCO,213,4
19,5/16/20,PASCO,228,4
19,5/17/20,PASCO,234,5
19,5/18/20,PASCO,242,5
19,5/19/20,PASCO,257,5
19,5/20/20,PASCO,276,6
19,5/21/20,PASCO,307,7
19,5/22/20,PASCO,349,7
19,5/23/20,PASCO,385,7
19,5/24/20,PASCO,410,7
19,5/25/20,PASCO,425,7
19,5/26/20,PASCO,438,7
19,5/27/20,PASCO,463,7
19,5/28/20,PASCO,485,7
19,5/29/20,PASCO,489,8
19,5/30/20,PASCO,500,8
19,5/31/20,PASCO,503,8
19,6/1/20,PASCO,536,10
19,6/2/20,PASCO,545,10
19,6/3/20,PASCO,578,10
19,6/4/20,PASCO,607,10
19,6/5/20,PASCO,620,10
19,6/6/20,PASCO,628,10
19,6/7/20,PASCO,639,10
19,6/8/20,PASCO,660,11
19,6/9/20,PASCO,687,12
19,6/10/20,PASCO,715,12
19,6/11/20,PASCO,733,12
19,6/12/20,PASCO,745,12
19,6/13/20,PASCO,779,12
19,6/14/20,PASCO,791,13
19,6/15/20,PASCO,815,14
19,6/16/20,PASCO,821,15
19,6/17/20,PASCO,825,15
19,6/18/20,PASCO,839,15
19,6/19/20,PASCO,857,15
19,6/20/20,PASCO,867,17
19,6/21/20,PASCO,868,19
19,6/22/20,PASCO,875,19
19,6/23/20,PASCO,886,19
19,6/24/20,PASCO,889,19
20,3/19/20,PIURA,2,
20,3/20/20,PIURA,17,
20,3/21/20,PIURA,18,1
20,3/23/20,PIURA,18,1
20,3/24/20,PIURA,18,1
20,3/26/20,PIURA,19,1
20,3/27/20,PIURA,19,1
20,3/28/20,PIURA,20,1
20,3/29/20,PIURA,20,2
20,3/30/20,PIURA,20,2
20,3/31/20,PIURA,25,2
20,4/1/20,PIURA,29,2
20,4/2/20,PIURA,30,3
20,4/3/20,PIURA,32,4
20,4/4/20,PIURA,37,8
20,4/5/20,PIURA,38,8
20,4/6/20,PIURA,46,9
20,4/7/20,PIURA,57,11
20,4/8/20,PIURA,78,13
20,4/9/20,PIURA,118,14
20,4/10/20,PIURA,153,20
20,4/11/20,PIURA,202,22
20,4/12/20,PIURA,234,26
20,4/13/20,PIURA,265,31
20,4/14/20,PIURA,319,37
20,4/15/20,PIURA,394,44
20,4/16/20,PIURA,446,50
20,4/17/20,PIURA,494,56
20,4/18/20,PIURA,535,62
20,4/19/20,PIURA,545,70
20,4/20/20,PIURA,599,77
20,4/21/20,PIURA,649,85
20,4/22/20,PIURA,720,88
20,4/23/20,PIURA,820,95
20,4/24/20,PIURA,960,105
20,4/25/20,PIURA,1111,110
20,4/26/20,PIURA,1188,123
20,4/27/20,PIURA,1421,136
20,4/28/20,PIURA,1554,148
20,4/29/20,PIURA,1704,164
20,4/30/20,PIURA,1883,178
20,5/1/20,PIURA,2024,188
20,5/2/20,PIURA,2212,204
20,5/3/20,PIURA,2295,223
20,5/4/20,PIURA,2502,237
20,5/5/20,PIURA,2715,251
20,5/6/20,PIURA,2927,268
20,5/7/20,PIURA,3079,279
20,5/8/20,PIURA,3224,296
20,5/9/20,PIURA,3313,306
20,5/10/20,PIURA,3351,326
20,5/11/20,PIURA,3495,341
20,5/12/20,PIURA,3613,347
20,5/13/20,PIURA,3711,361
20,5/14/20,PIURA,3837,370
20,5/15/20,PIURA,3929,380
20,5/16/20,PIURA,3985,386
20,5/17/20,PIURA,4034,389
20,5/18/20,PIURA,4201,395
20,5/19/20,PIURA,4500,405
20,5/20/20,PIURA,4868,414
20,5/21/20,PIURA,5221,424
20,5/22/20,PIURA,5674,432
20,5/23/20,PIURA,6104,443
20,5/24/20,PIURA,6304,451
20,5/25/20,PIURA,6757,461
20,5/26/20,PIURA,7143,465
20,5/27/20,PIURA,7572,481
20,5/28/20,PIURA,7906,491
20,5/29/20,PIURA,8140,494
20,5/30/20,PIURA,8340,503
20,5/31/20,PIURA,8360,511
20,6/1/20,PIURA,8769,515
20,6/2/20,PIURA,9060,522
20,6/3/20,PIURA,9287,531
20,6/4/20,PIURA,9734,539
20,6/5/20,PIURA,10176,543
20,6/6/20,PIURA,10579,551
20,6/7/20,PIURA,10642,555
20,6/8/20,PIURA,10878,565
20,6/9/20,PIURA,11268,574
20,6/10/20,PIURA,11642,582
20,6/11/20,PIURA,12063,586
20,6/12/20,PIURA,12454,593
20,6/13/20,PIURA,12629,604
20,6/14/20,PIURA,12725,611
20,6/15/20,PIURA,12966,622
20,6/16/20,PIURA,13138,630
20,6/17/20,PIURA,13364,639
20,6/18/20,PIURA,13573,645
20,6/19/20,PIURA,13809,661
20,6/20/20,PIURA,13986,667
20,6/21/20,PIURA,14026,672
20,6/22/20,PIURA,14239,678
20,6/23/20,PIURA,14405,692
20,6/24/20,PIURA,14447,702
21,3/19/20,PUNO,,
21,3/20/20,PUNO,,
21,3/21/20,PUNO,,
21,3/23/20,PUNO,,
21,3/24/20,PUNO,,
21,3/26/20,PUNO,,
21,3/27/20,PUNO,,
21,3/28/20,PUNO,,
21,3/29/20,PUNO,,
21,3/30/20,PUNO,1,
21,3/31/20,PUNO,1,
21,4/1/20,PUNO,1,
21,4/2/20,PUNO,1,
21,4/3/20,PUNO,1,
21,4/4/20,PUNO,1,
21,4/5/20,PUNO,1,
21,4/6/20,PUNO,2,
21,4/7/20,PUNO,2,
21,4/8/20,PUNO,2,
21,4/9/20,PUNO,3,
21,4/10/20,PUNO,3,
21,4/11/20,PUNO,4,
21,4/12/20,PUNO,4,
21,4/13/20,PUNO,5,
21,4/14/20,PUNO,5,
21,4/15/20,PUNO,9,
21,4/16/20,PUNO,11,
21,4/17/20,PUNO,15,
21,4/18/20,PUNO,24,
21,4/19/20,PUNO,24,
21,4/20/20,PUNO,34,1
21,4/21/20,PUNO,49,1
21,4/22/20,PUNO,55,1
21,4/23/20,PUNO,63,1
21,4/24/20,PUNO,79,1
21,4/25/20,PUNO,96,1
21,4/26/20,PUNO,110,1
21,4/27/20,PUNO,138,1
21,4/28/20,PUNO,160,1
21,4/29/20,PUNO,179,2
21,4/30/20,PUNO,200,2
21,5/1/20,PUNO,209,2
21,5/2/20,PUNO,216,2
21,5/3/20,PUNO,225,3
21,5/4/20,PUNO,234,3
21,5/5/20,PUNO,252,4
21,5/6/20,PUNO,258,4
21,5/7/20,PUNO,261,4
21,5/8/20,PUNO,262,4
21,5/9/20,PUNO,269,4
21,5/10/20,PUNO,270,4
21,5/11/20,PUNO,274,4
21,5/12/20,PUNO,278,4
21,5/13/20,PUNO,281,4
21,5/14/20,PUNO,283,4
21,5/15/20,PUNO,292,4
21,5/16/20,PUNO,295,5
21,5/17/20,PUNO,295,5
21,5/18/20,PUNO,302,6
21,5/19/20,PUNO,307,6
21,5/20/20,PUNO,316,6
21,5/21/20,PUNO,349,6
21,5/22/20,PUNO,374,6
21,5/23/20,PUNO,380,6
21,5/24/20,PUNO,382,6
21,5/25/20,PUNO,417,6
21,5/26/20,PUNO,420,6
21,5/27/20,PUNO,441,6
21,5/28/20,PUNO,456,7
21,5/29/20,PUNO,492,7
21,5/30/20,PUNO,505,7
21,5/31/20,PUNO,506,7
21,6/1/20,PUNO,513,7
21,6/2/20,PUNO,527,8
21,6/3/20,PUNO,546,8
21,6/4/20,PUNO,573,9
21,6/5/20,PUNO,580,9
21,6/6/20,PUNO,587,9
21,6/7/20,PUNO,589,9
21,6/8/20,PUNO,607,9
21,6/9/20,PUNO,630,9
21,6/10/20,PUNO,661,9
21,6/11/20,PUNO,669,10
21,6/12/20,PUNO,682,12
21,6/13/20,PUNO,697,13
21,6/14/20,PUNO,706,13
21,6/15/20,PUNO,717,13
21,6/16/20,PUNO,726,13
21,6/17/20,PUNO,737,14
21,6/18/20,PUNO,745,14
21,6/19/20,PUNO,760,15
21,6/20/20,PUNO,771,15
21,6/21/20,PUNO,783,15
21,6/22/20,PUNO,806,16
21,6/23/20,PUNO,823,16
21,6/24/20,PUNO,828,16
22,3/19/20,SAN MARTIN,,
22,3/20/20,SAN MARTIN,,
22,3/21/20,SAN MARTIN,,
22,3/23/20,SAN MARTIN,,
22,3/24/20,SAN MARTIN,,
22,3/26/20,SAN MARTIN,,
22,3/27/20,SAN MARTIN,1,
22,3/28/20,SAN MARTIN,3,
22,3/29/20,SAN MARTIN,4,
22,3/30/20,SAN MARTIN,5,
22,3/31/20,SAN MARTIN,5,1
22,4/1/20,SAN MARTIN,5,1
22,4/2/20,SAN MARTIN,5,1
22,4/3/20,SAN MARTIN,8,1
22,4/4/20,SAN MARTIN,8,1
22,4/5/20,SAN MARTIN,8,1
22,4/6/20,SAN MARTIN,8,1
22,4/7/20,SAN MARTIN,11,1
22,4/8/20,SAN MARTIN,15,1
22,4/9/20,SAN MARTIN,20,1
22,4/10/20,SAN MARTIN,20,1
22,4/11/20,SAN MARTIN,35,1
22,4/12/20,SAN MARTIN,35,1
22,4/13/20,SAN MARTIN,35,1
22,4/14/20,SAN MARTIN,41,1
22,4/15/20,SAN MARTIN,54,1
22,4/16/20,SAN MARTIN,65,1
22,4/17/20,SAN MARTIN,77,1
22,4/18/20,SAN MARTIN,89,1
22,4/19/20,SAN MARTIN,90,1
22,4/20/20,SAN MARTIN,97,1
22,4/21/20,SAN MARTIN,102,1
22,4/22/20,SAN MARTIN,106,1
22,4/23/20,SAN MARTIN,108,1
22,4/24/20,SAN MARTIN,121,1
22,4/25/20,SAN MARTIN,150,1
22,4/26/20,SAN MARTIN,166,1
22,4/27/20,SAN MARTIN,189,1
22,4/28/20,SAN MARTIN,232,1
22,4/29/20,SAN MARTIN,253,1
22,4/30/20,SAN MARTIN,268,1
22,5/1/20,SAN MARTIN,286,1
22,5/2/20,SAN MARTIN,316,1
22,5/3/20,SAN MARTIN,336,1
22,5/4/20,SAN MARTIN,343,1
22,5/5/20,SAN MARTIN,354,1
22,5/6/20,SAN MARTIN,385,1
22,5/7/20,SAN MARTIN,447,2
22,5/8/20,SAN MARTIN,497,3
22,5/9/20,SAN MARTIN,525,4
22,5/10/20,SAN MARTIN,539,6
22,5/11/20,SAN MARTIN,550,6
22,5/12/20,SAN MARTIN,562,6
22,5/13/20,SAN MARTIN,591,6
22,5/14/20,SAN MARTIN,629,7
22,5/15/20,SAN MARTIN,650,8
22,5/16/20,SAN MARTIN,704,8
22,5/17/20,SAN MARTIN,723,8
22,5/18/20,SAN MARTIN,815,11
22,5/19/20,SAN MARTIN,904,12
22,5/20/20,SAN MARTIN,945,12
22,5/21/20,SAN MARTIN,988,12
22,5/22/20,SAN MARTIN,1014,12
22,5/23/20,SAN MARTIN,1032,13
22,5/24/20,SAN MARTIN,1047,15
22,5/25/20,SAN MARTIN,1071,15
22,5/26/20,SAN MARTIN,1133,17
22,5/27/20,SAN MARTIN,1198,18
22,5/28/20,SAN MARTIN,1263,18
22,5/29/20,SAN MARTIN,1314,18
22,5/30/20,SAN MARTIN,1377,20
22,5/31/20,SAN MARTIN,1416,23
22,6/1/20,SAN MARTIN,1512,30
22,6/2/20,SAN MARTIN,1614,35
22,6/3/20,SAN MARTIN,1673,44
22,6/4/20,SAN MARTIN,1744,48
22,6/5/20,SAN MARTIN,1815,53
22,6/6/20,SAN MARTIN,1878,64
22,6/7/20,SAN MARTIN,1932,65
22,6/8/20,SAN MARTIN,2089,67
22,6/9/20,SAN MARTIN,2195,68
22,6/10/20,SAN MARTIN,2340,69
22,6/11/20,SAN MARTIN,2504,73
22,6/12/20,SAN MARTIN,2688,80
22,6/13/20,SAN MARTIN,2796,86
22,6/14/20,SAN MARTIN,2808,90
22,6/15/20,SAN MARTIN,2859,93
22,6/16/20,SAN MARTIN,3009,99
22,6/17/20,SAN MARTIN,3092,107
22,6/18/20,SAN MARTIN,3230,110
22,6/19/20,SAN MARTIN,3359,110
22,6/20/20,SAN MARTIN,3522,116
22,6/21/20,SAN MARTIN,3538,118
22,6/22/20,SAN MARTIN,3691,122
22,6/23/20,SAN MARTIN,3820,125
22,6/24/20,SAN MARTIN,3872,128
23,3/19/20,TACNA,,
23,3/20/20,TACNA,,
23,3/21/20,TACNA,,
23,3/23/20,TACNA,,
23,3/24/20,TACNA,,
23,3/26/20,TACNA,,
23,3/27/20,TACNA,,
23,3/28/20,TACNA,1,
23,3/29/20,TACNA,1,
23,3/30/20,TACNA,1,
23,3/31/20,TACNA,2,
23,4/1/20,TACNA,2,
23,4/2/20,TACNA,2,
23,4/3/20,TACNA,2,
23,4/4/20,TACNA,8,
23,4/5/20,TACNA,8,
23,4/6/20,TACNA,8,
23,4/7/20,TACNA,9,
23,4/8/20,TACNA,9,
23,4/9/20,TACNA,9,
23,4/10/20,TACNA,9,
23,4/11/20,TACNA,9,
23,4/12/20,TACNA,9,
23,4/13/20,TACNA,9,
23,4/14/20,TACNA,12,
23,4/15/20,TACNA,14,
23,4/16/20,TACNA,21,
23,4/17/20,TACNA,30,
23,4/18/20,TACNA,38,
23,4/19/20,TACNA,42,
23,4/20/20,TACNA,49,
23,4/21/20,TACNA,55,
23,4/22/20,TACNA,63,
23,4/23/20,TACNA,77,1
23,4/24/20,TACNA,84,1
23,4/25/20,TACNA,91,1
23,4/26/20,TACNA,95,1
23,4/27/20,TACNA,100,1
23,4/28/20,TACNA,122,1
23,4/29/20,TACNA,145,1
23,4/30/20,TACNA,161,1
23,5/1/20,TACNA,167,1
23,5/2/20,TACNA,173,2
23,5/3/20,TACNA,180,2
23,5/4/20,TACNA,188,2
23,5/5/20,TACNA,198,2
23,5/6/20,TACNA,205,2
23,5/7/20,TACNA,208,2
23,5/8/20,TACNA,214,2
23,5/9/20,TACNA,223,2
23,5/10/20,TACNA,223,2
23,5/11/20,TACNA,227,2
23,5/12/20,TACNA,231,2
23,5/13/20,TACNA,238,2
23,5/14/20,TACNA,248,2
23,5/15/20,TACNA,263,2
23,5/16/20,TACNA,274,2
23,5/17/20,TACNA,274,2
23,5/18/20,TACNA,296,4
23,5/19/20,TACNA,310,4
23,5/20/20,TACNA,323,4
23,5/21/20,TACNA,366,4
23,5/22/20,TACNA,401,4
23,5/23/20,TACNA,453,4
23,5/24/20,TACNA,455,4
23,5/25/20,TACNA,494,4
23,5/26/20,TACNA,508,4
23,5/27/20,TACNA,516,4
23,5/28/20,TACNA,547,4
23,5/29/20,TACNA,557,4
23,5/30/20,TACNA,575,4
23,5/31/20,TACNA,575,4
23,6/1/20,TACNA,589,4
23,6/2/20,TACNA,604,4
23,6/3/20,TACNA,618,4
23,6/4/20,TACNA,632,4
23,6/5/20,TACNA,651,4
23,6/6/20,TACNA,666,4
23,6/7/20,TACNA,669,4
23,6/8/20,TACNA,681,4
23,6/9/20,TACNA,697,4
23,6/10/20,TACNA,703,4
23,6/11/20,TACNA,715,4
23,6/12/20,TACNA,730,4
23,6/13/20,TACNA,739,4
23,6/14/20,TACNA,741,5
23,6/15/20,TACNA,760,5
23,6/16/20,TACNA,763,6
23,6/17/20,TACNA,771,6
23,6/18/20,TACNA,777,6
23,6/19/20,TACNA,785,7
23,6/20/20,TACNA,793,7
23,6/21/20,TACNA,794,7
23,6/22/20,TACNA,802,7
23,6/23/20,TACNA,807,7
23,6/24/20,TACNA,810,7
24,3/19/20,TUMBES,,
24,3/20/20,TUMBES,,
24,3/21/20,TUMBES,,
24,3/23/20,TUMBES,3,
24,3/24/20,TUMBES,3,
24,3/26/20,TUMBES,5,
24,3/27/20,TUMBES,6,
24,3/28/20,TUMBES,8,
24,3/29/20,TUMBES,8,
24,3/30/20,TUMBES,10,1
24,3/31/20,TUMBES,13,1
24,4/1/20,TUMBES,15,2
24,4/2/20,TUMBES,21,3
24,4/3/20,TUMBES,26,4
24,4/4/20,TUMBES,36,4
24,4/5/20,TUMBES,36,4
24,4/6/20,TUMBES,40,5
24,4/7/20,TUMBES,44,5
24,4/8/20,TUMBES,66,5
24,4/9/20,TUMBES,67,7
24,4/10/20,TUMBES,70,7
24,4/11/20,TUMBES,109,8
24,4/12/20,TUMBES,115,9
24,4/13/20,TUMBES,128,11
24,4/14/20,TUMBES,150,11
